171 223.611515804
3 0.519615242271
5 1.11803398875
6 1.46969384567
5 1.11803398875
4 0.8
3 0.519615242271
9 2.7
6 1.46969384567
5 1.11803398875
5 1.11803398875
14 5.23832034148
3 0.519615242271
4 0.8
4 0.8
4 0.8
7 1.85202591775
10 3.16227766017
10 3.16227766017
5 1.11803398875
3 0.519615242271
4 0.8
8 2.2627416998
9 2.7
22 10.3189146716
8 2.2627416998
3 0.519615242271
11 3.64828726939
6 1.46969384567
3 0.519615242271
4 0.8
3 0.519615242271
10 3.16227766017
3 0.519615242271
5 1.11803398875
6 1.46969384567
5 1.11803398875
5 1.11803398875
8 2.2627416998
3 0.519615242271
7 1.85202591775
8 2.2627416998
15 5.80947501931
5 1.11803398875
19 8.28190799273
27 14.0296115413
6 1.46969384567
4 0.8
9 2.7
30 16.4316767252
7 1.85202591775
9 2.7
43 28.1969856545
6 1.46969384567
7 1.85202591775
4 0.8
13 4.6872166581
5 1.11803398875
3 0.519615242271
24 11.7575507654
5 1.11803398875
14 5.23832034148
4 0.8
5 1.11803398875
7 1.85202591775
5 1.11803398875
4 0.8
5 1.11803398875
4 0.8
3 0.519615242271
10 3.16227766017
23 11.0304125036
4 0.8
9 2.7
10 3.16227766017
10 3.16227766017
8 2.2627416998
5 1.11803398875
7 1.85202591775
5 1.11803398875
5 1.11803398875
3 0.519615242271
9 2.7
4 0.8
5 1.11803398875
12 4.15692193817
15 5.80947501931
5 1.11803398875
4 0.8
5 1.11803398875
6 1.46969384567
3 0.519615242271
5 1.11803398875
6 1.46969384567
4 0.8
4 0.8
50 35.3553390593
3 0.519615242271
4 0.8
78 68.8877347574
4 0.8
7 1.85202591775
5 1.11803398875
6 1.46969384567
4 0.8
4 0.8
4 0.8
5 1.11803398875
6 1.46969384567
4 0.8
6 1.46969384567
15 5.80947501931
7 1.85202591775
3 0.519615242271
4 0.8
9 2.7
4 0.8
6 1.46969384567
8 2.2627416998
5 1.11803398875
10 3.16227766017
4 0.8
8 2.2627416998
9 2.7
10 3.16227766017
12 4.15692193817
5 1.11803398875
8 2.2627416998
3 0.519615242271
9 2.7
7 1.85202591775
6 1.46969384567
7 1.85202591775
4 0.8
15 5.80947501931
3 0.519615242271
10 3.16227766017
3 0.519615242271
7 1.85202591775
9 2.7
6 1.46969384567
6 1.46969384567
9 2.7
6 1.46969384567
4 0.8
8 2.2627416998
4 0.8
5 1.11803398875
7 1.85202591775
5 1.11803398875
14 5.23832034148
6 1.46969384567
15 5.80947501931
4 0.8
4 0.8
6 1.46969384567
3 0.519615242271
10 3.16227766017
4 0.8
10 3.16227766017
4 0.8
8 2.2627416998
4 0.8
15 5.80947501931
20 8.94427191
8 2.2627416998
5 1.11803398875
6 1.46969384567
9 2.7
11 3.64828726939
13 4.6872166581
5 1.11803398875
4 0.8
5 1.11803398875
6 1.46969384567
4 0.8
6 1.46969384567
6 1.46969384567
6 1.46969384567
4 0.8
5 1.11803398875
3 0.519615242271
4 0.8
5 1.11803398875
3 0.519615242271
6 1.46969384567
8 2.2627416998
11 3.64828726939
44 29.1862981551
15 5.80947501931
5 1.11803398875
5 1.11803398875
5 1.11803398875
11 3.64828726939
7 1.85202591775
7 1.85202591775
5 1.11803398875
5 1.11803398875
4 0.8
4 0.8
43 28.1969856545
12 4.15692193817
7 1.85202591775
4 0.8
11 3.64828726939
6 1.46969384567
4 0.8
12 4.15692193817
5 1.11803398875
3 0.519615242271
4 0.8
4 0.8
11 3.64828726939
4 0.8
6 1.46969384567
5 1.11803398875
5 1.11803398875
9 2.7
7 1.85202591775
5 1.11803398875
14 5.23832034148
4 0.8
4 0.8
12 4.15692193817
4 0.8
18 7.63675323681
4 0.8
39 24.3554921938
5 1.11803398875
5 1.11803398875
48 33.2553755053
4 0.8
5 1.11803398875
4 0.8
13 4.6872166581
33 18.9570567336
4 0.8
6 1.46969384567
6 1.46969384567
10 3.16227766017
4 0.8
3 0.519615242271
5 1.11803398875
6 1.46969384567
3 0.519615242271
4 0.8
4 0.8
4 0.8
5 1.11803398875
5 1.11803398875
17 7.00927956355
17 7.00927956355
4 0.8
3 0.519615242271
4 0.8
4 0.8
7 1.85202591775
3 0.519615242271
5 1.11803398875
4 0.8
31 17.2600695248
7 1.85202591775
10 3.16227766017
4 0.8
5 1.11803398875
4 0.8
4 0.8
22 10.3189146716
8 2.2627416998
5 1.11803398875
7 1.85202591775
9 2.7
5 1.11803398875
9 2.7
6 1.46969384567
5 1.11803398875
9 2.7
4 0.8
6 1.46969384567
7 1.85202591775
4 0.8
6 1.46969384567
4 0.8
4 0.8
4 0.8
6 1.46969384567
5 1.11803398875
5 1.11803398875
5 1.11803398875
13 4.6872166581
7 1.85202591775
3 0.519615242271
7 1.85202591775
5 1.11803398875
13 4.6872166581
6 1.46969384567
4 0.8
4 0.8
3 0.519615242271
4 0.8
4 0.8
7 1.85202591775
3 0.519615242271
3 0.519615242271
4 0.8
3 0.519615242271
4 0.8
5 1.11803398875
5 1.11803398875
5 1.11803398875
7 1.85202591775
7 1.85202591775
4 0.8
4 0.8
8 2.2627416998
27 14.0296115413
9 2.7
4 0.8
14 5.23832034148
9 2.7
4 0.8
6 1.46969384567
5 1.11803398875
5 1.11803398875
34 19.8252364425
3 0.519615242271
9 2.7
4 0.8
4 0.8
9 2.7
6 1.46969384567
6 1.46969384567
4 0.8
4 0.8
3 0.519615242271
7 1.85202591775
5 1.11803398875
4 0.8
4 0.8
4 0.8
12 4.15692193817
3 0.519615242271
5 1.11803398875
5 1.11803398875
11 3.64828726939
6 1.46969384567
4 0.8
5 1.11803398875
7 1.85202591775
19 8.28190799273
5 1.11803398875
9 2.7
12 4.15692193817
4 0.8
5 1.11803398875
4 0.8
6 1.46969384567
5 1.11803398875
4 0.8
5 1.11803398875
3 0.519615242271
4 0.8
4 0.8
15 5.80947501931
3 0.519615242271
4 0.8
4 0.8
4 0.8
3 0.519615242271
4 0.8
3 0.519615242271
11 3.64828726939
4 0.8
4 0.8
6 1.46969384567
4 0.8
9 2.7
4 0.8
5 1.11803398875
4 0.8
5 1.11803398875
4 0.8
4 0.8
4 0.8
34 19.8252364425
5 1.11803398875
5 1.11803398875
3 0.519615242271
3 0.519615242271
5 1.11803398875
4 0.8
17 7.00927956355
5 1.11803398875
3 0.519615242271
4 0.8
5 1.11803398875
7 1.85202591775
5 1.11803398875
8 2.2627416998
4 0.8
6 1.46969384567
4 0.8
5 1.11803398875
4 0.8
5 1.11803398875
5 1.11803398875
9 2.7
7 1.85202591775
19 8.28190799273
3 0.519615242271
3 0.519615242271
13 4.6872166581
4 0.8
5 1.11803398875
6 1.46969384567
4 0.8
3 0.519615242271
4 0.8
4 0.8
5 1.11803398875
4 0.8
12 4.15692193817
28 14.816207342
5 1.11803398875
8 2.2627416998
3 0.519615242271
5 1.11803398875
3 0.519615242271
4 0.8
6 1.46969384567
4 0.8
4 0.8
5 1.11803398875
4 0.8
5 1.11803398875
3 0.519615242271
6 1.46969384567
4 0.8
4 0.8
12 4.15692193817
14 5.23832034148
16 6.4
3 0.519615242271
4 0.8
9 2.7
7 1.85202591775
3 0.519615242271
5 1.11803398875
13 4.6872166581
4 0.8
4 0.8
12 4.15692193817
3 0.519615242271
4 0.8
4 0.8
4 0.8
14 5.23832034148
5 1.11803398875
6 1.46969384567
8 2.2627416998
3 0.519615242271
4 0.8
5 1.11803398875
5 1.11803398875
4 0.8
5 1.11803398875
4 0.8
5 1.11803398875
4 0.8
3 0.519615242271
6 1.46969384567
12 4.15692193817
5 1.11803398875
6 1.46969384567
4 0.8
4 0.8
9 2.7
18 7.63675323681
4 0.8
6 1.46969384567
4 0.8
11 3.64828726939
6 1.46969384567
4 0.8
4 0.8
6 1.46969384567
9 2.7
4 0.8
7 1.85202591775
4 0.8
11 3.64828726939
4 0.8
4 0.8
10 3.16227766017
35 20.7062792408
9 2.7
6 1.46969384567
4 0.8
5 1.11803398875
8 2.2627416998
7 1.85202591775
8 2.2627416998
3 0.519615242271
5 1.11803398875
93 89.6859520772
4 0.8
5 1.11803398875
5 1.11803398875
5 1.11803398875
5 1.11803398875
4 0.8
4 0.8
4 0.8
5 1.11803398875
4 0.8
6 1.46969384567
8 2.2627416998
5 1.11803398875
4 0.8
7 1.85202591775
7 1.85202591775
5 1.11803398875
13 4.6872166581
8 2.2627416998
4 0.8
13 4.6872166581
4 0.8
8 2.2627416998
7 1.85202591775
8 2.2627416998
5 1.11803398875
5 1.11803398875
9 2.7
4 0.8
9 2.7
9 2.7
5 1.11803398875
4 0.8
58 44.171484014
12 4.15692193817
4 0.8
16 6.4
5 1.11803398875
36 21.6
8 2.2627416998
9 2.7
4 0.8
10 3.16227766017
3 0.519615242271
4 0.8
8 2.2627416998
4 0.8
3 0.519615242271
4 0.8
6 1.46969384567
3 0.519615242271
4 0.8
5 1.11803398875
4 0.8
5 1.11803398875
9 2.7
4 0.8
4 0.8
5 1.11803398875
11 3.64828726939
8 2.2627416998
14 5.23832034148
5 1.11803398875
15 5.80947501931
11 3.64828726939
4 0.8
5 1.11803398875
10 3.16227766017
91 86.8084673289
5 1.11803398875
5 1.11803398875
5 1.11803398875
6 1.46969384567
7 1.85202591775
11 3.64828726939
6 1.46969384567
6 1.46969384567
4 0.8
7 1.85202591775
5 1.11803398875
5 1.11803398875
6 1.46969384567
4 0.8
3 0.519615242271
6 1.46969384567
4 0.8
3 0.519615242271
4 0.8
8 2.2627416998
4 0.8
9 2.7
23 11.0304125036
7 1.85202591775
